order_release_id,order_line_id,return_type,return_date,packet_id,customer_paid_amount,total_settlement,total_actual_settlement,amount_pending_settlement,prepaid_commission_deduction,prepaid_logistics_deduction,prepaid_payment,postpaid_commission_deduction,postpaid_logistics_deduction,postpaid_payment,return_id,upload_timestamp
8288841250,10288812433,exchange,2025-01-23 11:52:20,9654104975,798.998,-747.411,-747.411,0.0,133.747,-86.48456,-732.0,12.242,-7.91544,-67.0,100010350730,2025-03-31 15:59:51.184547
8284820373,10284791461,exchange,2025-01-23 11:21:52,9652702820,698.996,-665.682,-665.682,0.0,0.0,0.0,0.0,127.718,-94.4,-699.0,100010278945,2025-03-31 15:59:51.184547
8314034572,10314005976,return_refund,2025-02-12 07:09:25,9662086994,698.996,-630.282,-630.282,0.0,0.0,0.0,0.0,127.718,-59.0,-699.0,100015339680,2025-03-31 15:59:51.184547
8307455798,10307427126,exchange,2025-02-07 20:37:41,9660096903,649.006,-589.419,-589.419,0.0,118.581,-59.0,-649.0,0.0,0.0,0.0,100015230357,2025-03-31 15:59:51.184547
8319132958,10319104414,return_refund,2025-02-20 12:12:51,9663730666,599.004,-548.555,-548.555,0.0,109.445,-59.0,-599.0,0.0,0.0,0.0,100017133349,2025-03-31 15:59:51.184547
8290652007,10290623207,exchange,2025-01-24 12:42:40,9654814099,599.004,-548.555,-548.555,0.0,109.445,-59.0,-599.0,0.0,0.0,0.0,100011528205,2025-03-31 15:59:51.184547
8310363622,10310334997,return_refund,2025-02-11 13:37:17,9661006445,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100015138556,2025-03-31 15:59:51.184547
8293981145,10293952393,return_refund,2025-02-11 10:09:17,9655941727,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100014935194,2025-03-31 15:59:51.184547
8319298046,10319269504,exchange,2025-02-13 18:06:53,9663828839,849.01,-764.676,-764.676,0.0,141.238,-64.46222,-773.0,13.886,-6.33778,-76.0,100015870309,2025-03-31 15:59:51.184547
8310211819,10310183193,return_refund,2025-02-09 12:41:17,9661064819,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100014435945,2025-03-31 15:59:51.184547
8287560500,10287531660,exchange,2025-01-21 17:25:34,9653770290,699.006,-630.282,-630.282,0.0,127.718,-59.0,-699.0,0.0,0.0,0.0,100011836624,2025-03-31 15:59:51.184547
8310914850,10310886229,return_refund,2025-02-15 14:10:43,9661262851,799.008,-712.011,-712.011,0.0,131.372,-53.09292,-719.0,14.617,-5.90708,-80.0,100016198759,2025-03-31 15:59:51.184547
8294033954,10294005202,return_refund,2025-01-30 08:43:20,9655950161,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100012106352,2025-03-31 15:59:51.184547
8285631846,10285602958,exchange,2025-01-22 15:58:10,9652925176,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100010641795,2025-03-31 15:59:51.184547
8315106147,10315077566,return_refund,2025-02-21 10:26:16,9662450560,949.001,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100017412543,2025-03-31 15:59:51.184547
8310702065,10310673442,return_refund,2025-02-12 09:44:16,9661183118,949.001,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100015197815,2025-03-31 15:59:51.184547
8302095621,10302066927,return_refund,2025-02-04 07:26:26,9658291302,948.99,-834.604,-834.604,0.0,164.443,-55.95324,-900.0,8.953,-3.04676,-49.0,100012941069,2025-03-31 15:59:51.184547
8317352928,10317324377,return_refund,2025-02-24 11:42:30,9663195188,948.99,-834.604,-834.604,0.0,173.396,-59.0,-949.0,0.0,0.0,0.0,100018366953,2025-03-31 15:59:51.184547
8290632690,10290603889,return_refund,2025-01-26 10:27:38,9654769476,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100010927287,2025-03-31 15:59:51.184547
8298666365,10298637660,return_refund,2025-02-02 07:41:00,9657273348,949.001,-870.005,-870.005,0.0,156.038,-84.95056,-854.0,17.357,-9.44944,-95.0,100012766644,2025-03-31 15:59:51.184547
8315769251,10315740683,return_refund,2025-02-15 14:37:30,9662679314,798.998,-723.811,-723.811,0.0,134.661,-65.30592,-737.0,11.328,-5.49408,-62.0,100015802262,2025-03-31 15:59:51.184547
8306452223,10306423544,return_refund,2025-02-06 10:07:42,9659760343,699.006,-630.282,-630.282,0.0,0.0,0.0,0.0,127.718,-59.0,-699.0,100013642594,2025-03-31 15:59:51.184547
8302247284,10302218590,return_refund,2025-02-08 09:27:07,9658543052,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100014371761,2025-03-31 15:59:51.184547
8284990205,10284961304,return_refund,2025-01-26 13:07:03,9652701580,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100010788721,2025-03-31 15:59:51.184547
8301302186,10301273491,exchange,2025-02-03 11:56:42,9658308826,798.998,-723.812,-723.812,0.0,76.488,-37.09448,-418.62,69.5,-33.70552,-380.38,100013549294,2025-03-31 15:59:51.184547
8307487380,10307458708,return_refund,2025-02-08 12:50:19,9660109628,999.002,-928.569,-928.569,0.0,182.531,-112.1,-999.0,0.0,0.0,0.0,100014228870,2025-03-31 15:59:51.184547
8306229022,10306200340,return_refund,2025-02-18 16:24:53,9659683987,599.004,-601.653,-601.653,0.0,93.002,-95.25668,-509.0,16.445,-16.84332,-90.0,100016826913,2025-03-31 15:59:51.184547
8308469960,10308441309,return_refund,2025-02-08 07:45:08,9660422172,599.004,-560.355,-560.355,0.0,109.445,-70.8,-599.0,0.0,0.0,0.0,100014252304,2025-03-31 15:59:51.184547
8283419241,10283390298,return_refund,2025-01-22 15:19:31,9652318138,698.996,-642.082,-642.082,0.0,127.718,-70.8,-699.0,0.0,0.0,0.0,100009862193,2025-03-31 15:59:51.184547
8291219133,10291190338,return_refund,2025-01-27 06:15:34,9654858923,798.998,-747.411,-747.411,0.0,133.747,-86.48456,-732.0,12.242,-7.91544,-67.0,100011206902,2025-03-31 15:59:51.184547
8293446319,10293417564,return_refund,2025-02-01 14:32:30,9655600593,948.99,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100012499853,2025-03-31 15:59:51.184547
8304862625,10304833942,return_refund,2025-02-09 07:07:26,9659338245,698.996,-665.682,-665.682,0.0,127.718,-94.4,-699.0,0.0,0.0,0.0,100014487935,2025-03-31 15:59:51.184547
8283703026,10283674089,return_refund,2025-01-24 09:59:29,9652672935,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100010337672,2025-03-31 15:59:51.184547
8309594173,10309565534,return_refund,2025-02-10 07:31:13,9660692531,649.006,-601.219,-601.219,0.0,112.552,-67.19982,-616.0,6.029,-3.60018,-33.0,100014787511,2025-03-31 15:59:51.184547
8309853103,10309824466,return_refund,2025-02-10 08:23:09,9660796841,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100014596974,2025-03-31 15:59:51.184547
8305814830,10305786150,exchange,2025-02-08 15:03:14,9659531272,649.005,-624.819,-624.819,0.0,118.581,-94.4,-649.0,0.0,0.0,0.0,100014815644,2025-03-31 15:59:51.184547
8309307093,10309278452,exchange,2025-02-07 12:37:00,9660667860,699.006,-630.282,-630.282,0.0,127.718,-59.0,-699.0,0.0,0.0,0.0,100016576368,2025-03-31 15:59:51.184547
8294334136,10294305384,return_refund,2025-01-29 09:30:04,9655850285,599.004,-572.155,-572.155,0.0,109.445,-82.6,-599.0,0.0,0.0,0.0,100011776810,2025-03-31 15:59:51.184547
8297303687,10297274971,return_refund,2025-02-06 08:40:26,9656774624,599.004,-601.655,-601.655,0.0,95.742,-98.0639,-524.0,13.703,-14.0361,-75.0,100013808128,2025-03-31 15:59:51.184547
8296381316,10296352582,return_refund,2025-02-06 09:11:50,9656500263,599.004,-601.654,-601.654,0.0,98.483,-100.87112,-539.0,10.963,-11.22888,-60.0,100013801702,2025-03-31 15:59:51.184547
8323286898,10323258421,return_refund,2025-02-21 10:23:47,9665132982,899.01,-805.54,-805.54,0.0,164.26,-70.8,-899.0,0.0,0.0,0.0,100017758108,2025-03-31 15:59:51.184547
8291586684,10291557899,exchange,2025-01-25 12:13:42,9654961362,798.998,-723.811,-723.811,0.0,0.0,0.0,0.0,145.989,-70.8,-799.0,100011259756,2025-03-31 15:59:51.184547
8307976661,10307947992,return_refund,2025-02-09 07:20:52,9660210201,599.004,-572.155,-572.155,0.0,0.0,0.0,0.0,109.445,-82.6,-599.0,100014528581,2025-03-31 15:59:51.184547
8310477674,10310449049,return_refund,2025-02-11 08:39:59,9661074954,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100015001816,2025-03-31 15:59:51.184547
8282721733,10282692773,return_refund,2025-01-25 13:49:39,9652234231,999.002,-910.869,-910.869,0.0,0.0,0.0,0.0,182.531,-94.4,-999.0,100010536342,2025-03-31 15:59:51.184547
8317531861,10317503310,return_refund,2025-02-15 08:01:56,9663315783,599.004,-572.153,-572.153,0.0,100.676,-75.98138,-551.0,8.771,-6.61862,-48.0,100016023432,2025-03-31 15:59:51.184547
8317045647,10317017087,exchange,2025-02-13 12:57:07,9663163068,798.998,-723.811,-723.811,0.0,0.0,0.0,0.0,145.989,-70.8,-799.0,100016097569,2025-03-31 15:59:51.184547
8307372697,10307344024,exchange,2025-02-08 07:51:11,9660047894,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100014799929,2025-03-31 15:59:51.184547
8289270691,10289241883,return_refund,2025-01-23 06:21:01,9654267945,799.008,-712.011,-712.011,0.0,0.0,0.0,0.0,145.989,-59.0,-799.0,100010187656,2025-03-31 15:59:51.184547
8297487270,10297458556,return_refund,2025-02-03 15:07:46,9656912384,499.002,-519.926,-519.926,0.0,91.174,-112.1,-499.0,0.0,0.0,0.0,100012934467,2025-03-31 15:59:51.184547
8316167947,10316139382,return_refund,2025-02-12 11:39:50,9662791070,699.006,-630.282,-630.282,0.0,127.718,-59.0,-699.0,0.0,0.0,0.0,100015273436,2025-03-31 15:59:51.184547
8297411594,10297382878,exchange,2025-01-31 12:36:19,9656828680,848.999,-805.975,-805.975,0.0,30.86,-22.30082,-168.9,124.265,-89.79918,-680.1,100012546209,2025-03-31 15:59:51.184547
8298648542,10298619837,return_refund,2025-02-02 07:00:42,9657273348,949.001,-870.004,-870.004,0.0,143.614,-78.18562,-786.0,29.782,-16.21438,-163.0,100012766683,2025-03-31 15:59:51.184547
8312717283,10312688678,return_refund,2025-02-11 08:28:39,9661710963,599.004,-560.355,-560.355,0.0,0.0,0.0,0.0,109.445,-70.8,-599.0,100014910260,2025-03-31 15:59:51.184547
8309886486,10309857850,return_refund,2025-02-08 06:27:40,9660816585,599.004,-560.355,-560.355,0.0,109.445,-70.8,-599.0,0.0,0.0,0.0,100014266223,2025-03-31 15:59:51.184547
8296607874,10296579144,return_refund,2025-02-08 09:53:48,9656613112,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100014106484,2025-03-31 15:59:51.184547
8313088780,10313060181,exchange,2025-02-10 18:07:59,9661827990,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100015139828,2025-03-31 15:59:51.184547
8318974777,10318946231,return_refund,2025-02-16 11:52:34,9663761049,499.002,-490.426,-490.426,0.0,91.174,-82.6,-499.0,0.0,0.0,0.0,100016405427,2025-03-31 15:59:51.184547
8299161116,10299132414,return_refund,2025-02-02 10:54:03,9657406854,798.998,-747.413,-747.413,0.0,120.956,-78.21394,-662.0,25.031,-16.18606,-137.0,100012724572,2025-03-31 15:59:51.184547
8286791939,10286763084,exchange,2025-01-23 17:19:47,9653612013,999.002,-899.069,-899.069,0.0,164.26,-74.33174,-899.0,18.271,-8.26826,-100.0,100012836712,2025-03-31 15:59:51.184547
8302196752,10302168058,return_refund,2025-02-08 09:51:33,9658354905,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100014133688,2025-03-31 15:59:51.184547
8294047404,10294018652,return_refund,2025-01-28 09:43:21,9655844187,948.99,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100011576547,2025-03-31 15:59:51.184547
8287089975,10287061122,return_refund,2025-01-22 08:51:26,9653414234,599.004,-560.354,-560.354,0.0,98.483,-63.7082,-539.0,10.963,-7.0918,-60.0,100009828874,2025-03-31 15:59:51.184547
8313698277,10313669679,exchange,2025-02-11 12:01:16,9662088265,798.998,-747.411,-747.411,0.0,135.209,-87.42974,-740.0,10.78,-6.97026,-59.0,100015661968,2025-03-31 15:59:51.184547
8295874492,10295845754,return_refund,2025-01-28 17:19:04,9656113970,599.004,-560.355,-560.355,0.0,109.445,-70.8,-599.0,0.0,0.0,0.0,100011433410,2025-03-31 15:59:51.184547
8320884086,10320855583,exchange,2025-02-15 18:21:03,9664384753,798.998,-712.011,-712.011,0.0,0.0,0.0,0.0,145.989,-59.0,-799.0,100016350960,2025-03-31 15:59:51.184547
8293047890,10293019131,exchange,2025-01-27 11:47:32,9655453762,949.001,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100011513072,2025-03-31 15:59:51.184547
8303319692,10303291000,return_refund,2025-02-08 14:22:04,9658711064,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100014063579,2025-03-31 15:59:51.184547
8319816949,10319788410,return_refund,2025-02-21 11:35:58,9664012337,899.0,-817.34,-817.34,0.0,164.26,-82.6,-899.0,0.0,0.0,0.0,100017500910,2025-03-31 15:59:51.184547
8296902296,10296873574,return_refund,2025-01-30 07:10:44,9656605368,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100011890923,2025-03-31 15:59:51.184547
8313353224,10313324625,return_refund,2025-02-14 07:31:05,9661971586,998.992,-887.269,-887.269,0.0,182.531,-70.8,-999.0,0.0,0.0,0.0,100015897585,2025-03-31 15:59:51.184547
8289963380,10289934577,return_refund,2025-01-25 07:52:22,9654452534,698.996,-665.682,-665.682,0.0,127.718,-94.4,-699.0,0.0,0.0,0.0,100010781508,2025-03-31 15:59:51.184547
8293443437,10293414682,return_refund,2025-01-31 18:22:05,9655540141,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100012211162,2025-03-31 15:59:51.184547
8295089993,10295061251,exchange,2025-01-29 12:50:03,9656026359,698.996,-642.082,-642.082,0.0,127.718,-70.8,-699.0,0.0,0.0,0.0,100012153110,2025-03-31 15:59:51.184547
8309286398,10309257757,return_refund,2025-02-12 12:07:01,9660652021,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100015341143,2025-03-31 15:59:51.184547
8304343860,10304315174,return_refund,2025-02-07 07:20:31,9658962668,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100013977460,2025-03-31 15:59:51.184547
8319989118,10319960585,return_refund,2025-02-22 10:35:43,9664086443,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100017810193,2025-03-31 15:59:51.184547
8298686369,10298657664,exchange,2025-01-31 13:02:58,9657311673,698.996,-642.082,-642.082,0.0,0.0,0.0,0.0,127.718,-70.8,-699.0,100013574136,2025-03-31 15:59:51.184547
8297789907,10297761196,exchange,2025-01-30 13:26:18,9656914553,649.006,-624.818,-624.818,0.0,106.705,-84.94584,-584.0,11.877,-9.45416,-65.0,100012239997,2025-03-31 15:59:51.184547
8318469774,10318441218,return_refund,2025-02-15 07:00:10,9663596473,599.004,-601.653,-601.653,0.0,100.859,-103.30428,-552.0,8.588,-8.79572,-47.0,100015991923,2025-03-31 15:59:51.184547
8288077492,10288048659,exchange,2025-01-23 14:22:55,9653875711,748.997,-682.947,-682.947,0.0,123.15,-63.71056,-674.0,13.703,-7.08944,-75.0,100010589848,2025-03-31 15:59:51.184547
8313186297,10313157698,exchange,2025-02-10 15:04:41,9661952739,799.008,-712.011,-712.011,0.0,0.0,0.0,0.0,145.989,-59.0,-799.0,100015639815,2025-03-31 15:59:51.184547
8298666364,10298637659,return_refund,2025-02-02 07:00:41,9657273348,949.001,-870.005,-870.005,0.0,156.038,-84.95056,-854.0,17.357,-9.44944,-95.0,100012766713,2025-03-31 15:59:51.184547
8284821582,10284792670,return_refund,2025-01-24 12:24:04,9652889641,698.996,-642.082,-642.082,0.0,127.718,-70.8,-699.0,0.0,0.0,0.0,100010445049,2025-03-31 15:59:51.184547
8302173214,10302144520,exchange,2025-02-02 14:01:05,9658453018,948.99,-834.604,-834.604,0.0,0.0,0.0,0.0,173.396,-59.0,-949.0,100012881893,2025-03-31 15:59:51.184547
8306234717,10306206036,return_refund,2025-02-18 14:37:12,9659671002,599.004,-601.653,-601.653,0.0,93.002,-95.25668,-509.0,16.445,-16.84332,-90.0,100016843775,2025-03-31 15:59:51.184547
8285402149,10285373252,return_refund,2025-01-23 12:29:16,9652992943,599.004,-601.655,-601.655,0.0,59.092,-60.52456,-323.41,50.353,-51.57544,-275.59,100010137531,2025-03-31 15:59:51.184547
8296332150,10296303415,return_refund,2025-01-31 09:42:33,9656374182,849.01,-764.675,-764.675,0.0,155.125,-70.8,-849.0,0.0,0.0,0.0,100012271468,2025-03-31 15:59:51.184547
8286528111,10286499251,exchange,2025-01-22 15:02:42,9653404724,798.998,-747.411,-747.411,0.0,137.949,-89.20092,-755.0,8.04,-5.19908,-44.0,100010229551,2025-03-31 15:59:51.184547
8296741055,10296712327,return_refund,2025-02-02 10:43:32,9656565947,748.997,-706.547,-706.547,0.0,136.853,-94.4,-749.0,0.0,0.0,0.0,100012701974,2025-03-31 15:59:51.184547
8293405041,10293376286,return_refund,2025-02-05 12:30:57,9655558985,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100013370286,2025-03-31 15:59:51.184547
8306435254,10306406575,return_refund,2025-02-11 16:18:24,9659765143,949.001,-870.004,-870.004,0.0,0.0,0.0,0.0,173.396,-94.4,-949.0,100015000712,2025-03-31 15:59:51.184547
8285066139,10285037240,return_refund,2025-01-22 06:55:07,9652782581,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100009925334,2025-03-31 15:59:51.184547
8287343000,10287314149,return_refund,2025-01-23 08:24:53,9653369411,599.004,-583.955,-583.955,0.0,109.445,-94.4,-599.0,0.0,0.0,0.0,100010192220,2025-03-31 15:59:51.184547
8293624579,10293595824,exchange,2025-01-27 12:20:41,9655685779,698.996,-665.684,-665.684,0.0,114.196,-84.40658,-625.0,13.52,-9.99342,-74.0,100011494902,2025-03-31 15:59:51.184547
8313777799,10313749201,return_refund,2025-02-13 05:39:05,9662092881,599.004,-601.654,-601.654,0.0,104.147,-106.67318,-570.0,5.299,-5.42682,-29.0,100015368632,2025-03-31 15:59:51.184547
8293586541,10293557787,return_refund,2025-02-01 12:10:47,9655877309,599.004,-583.955,-583.955,0.0,109.445,-94.4,-599.0,0.0,0.0,0.0,100012336043,2025-03-31 15:59:51.184547
8285539157,10285510263,return_refund,2025-01-26 07:34:30,9653192156,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100011001921,2025-03-31 15:59:51.184547
8320854146,10320825642,exchange,2025-02-15 12:08:26,9664378714,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100016417571,2025-03-31 15:59:51.184547
8303239169,10303210477,return_refund,2025-02-21 12:19:01,9658682637,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100017556886,2025-03-31 15:59:51.184547
8290974031,10290945235,exchange,2025-01-23 20:48:38,9654774951,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100011076116,2025-03-31 15:59:51.184547
8291235807,10291207013,return_refund,2025-01-26 11:40:48,9654955811,798.998,-723.811,-723.811,0.0,0.0,0.0,0.0,145.989,-70.8,-799.0,100011083090,2025-03-31 15:59:51.184547
8291328700,10291299909,return_refund,2025-01-28 15:21:20,9654950809,949.001,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100011506344,2025-03-31 15:59:51.184547
8320692481,10320663974,return_refund,2025-02-17 08:05:38,9664330439,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100016576952,2025-03-31 15:59:51.184547
8290869911,10290841113,exchange,2025-01-27 11:47:38,9654692182,599.004,-583.954,-583.954,0.0,10.32,-8.90074,-56.48,99.126,-85.49926,-542.52,100011820351,2025-03-31 15:59:51.184547
8287348612,10287319762,return_refund,2025-01-22 06:40:57,9653389785,949.001,-870.004,-870.004,0.0,162.616,-88.53068,-890.0,10.78,-5.86932,-59.0,100009727836,2025-03-31 15:59:51.184547
8281544670,10281515673,exchange,2025-01-18 15:25:40,9651832164,599.004,-548.555,-548.555,0.0,106.522,-57.42352,-583.0,2.923,-1.57648,-16.0,100010791374,2025-03-31 15:59:51.184547
8304289032,10304260346,return_refund,2025-02-09 09:43:25,9659286143,799.008,-712.011,-712.011,0.0,138.498,-55.97212,-758.0,7.491,-3.02788,-41.0,100014045163,2025-03-31 15:59:51.184547
8303485971,10303457280,return_refund,2025-02-06 13:22:43,9658757140,998.992,-887.269,-887.269,0.0,0.0,0.0,0.0,182.531,-70.8,-999.0,100013829685,2025-03-31 15:59:51.184547
8317155595,10317127036,exchange,2025-02-14 10:27:40,9663227293,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100016433426,2025-03-31 15:59:51.184547
8309315139,10309286498,return_refund,2025-02-11 07:49:24,9660680548,698.996,-630.283,-630.283,0.0,114.927,-53.09174,-629.0,12.79,-5.90826,-70.0,100015071090,2025-03-31 15:59:51.184547
8287364592,10287335741,return_refund,2025-01-28 11:51:37,9653466190,949.001,-870.004,-870.004,0.0,167.731,-91.31666,-918.0,5.665,-3.08334,-31.0,100011291319,2025-03-31 15:59:51.184547
8317777640,10317749090,return_refund,2025-02-17 15:18:41,9663354548,899.0,-805.54,-805.54,0.0,164.26,-70.8,-899.0,0.0,0.0,0.0,100016538970,2025-03-31 15:59:51.184547
8300913270,10300884574,exchange,2025-02-02 17:00:57,9658087884,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100013871006,2025-03-31 15:59:51.184547
8290381333,10290352531,return_refund,2025-01-26 11:40:49,9654615661,999.002,-887.269,-887.269,0.0,182.531,-70.8,-999.0,0.0,0.0,0.0,100011077824,2025-03-31 15:59:51.184547
8301250638,10301221943,exchange,2025-02-02 14:07:35,9658008761,899.0,-846.84,-846.84,0.0,164.26,-112.1,-899.0,0.0,0.0,0.0,100012993822,2025-03-31 15:59:51.184547
8303159128,10303130436,return_refund,2025-02-09 11:09:48,9658655415,748.997,-706.546,-706.546,0.0,116.207,-80.15858,-636.0,20.647,-14.24142,-113.0,100014443065,2025-03-31 15:59:51.184547
8320703435,10320674928,return_refund,2025-02-16 10:48:46,9664345371,599.004,-560.355,-560.355,0.0,0.0,0.0,0.0,109.445,-70.8,-599.0,100016463763,2025-03-31 15:59:51.184547
8307883142,10307854472,exchange,2025-02-08 14:53:15,9660222123,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100016753847,2025-03-31 15:59:51.184547
8295318493,10295289752,return_refund,2025-02-03 14:48:31,9656242495,848.999,-805.975,-805.975,0.0,0.0,0.0,0.0,155.125,-112.1,-849.0,100012356332,2025-03-31 15:59:51.184547
8308239724,10308211058,return_refund,2025-02-12 04:18:06,9660302316,599.004,-572.155,-572.155,0.0,109.445,-82.6,-599.0,0.0,0.0,0.0,100015292547,2025-03-31 15:59:51.184547
8301066667,10301037972,return_refund,2025-02-06 10:53:59,9658205063,499.002,-519.926,-519.926,0.0,0.0,0.0,0.0,91.174,-112.1,-499.0,100013728487,2025-03-31 15:59:51.184547
8299040150,10299011447,exchange,2025-01-31 13:13:18,9657326973,798.998,-723.811,-723.811,0.0,0.0,0.0,0.0,145.989,-70.8,-799.0,100012402231,2025-03-31 15:59:51.184547
8320103417,10320074885,exchange,2025-02-15 11:51:22,9664144731,799.008,-723.811,-723.811,0.0,136.487,-66.1921,-747.0,9.502,-4.6079,-52.0,100016272004,2025-03-31 15:59:51.184547
8308717640,10308688994,exchange,2025-02-08 12:01:56,9660481889,999.002,-887.269,-887.269,0.0,77.122,-29.91418,-422.09,105.409,-40.88582,-576.91,100014392413,2025-03-31 15:59:51.184547
8297303688,10297274972,return_refund,2025-02-06 07:34:25,9656774624,599.004,-601.655,-601.655,0.0,95.742,-98.0639,-524.0,13.703,-14.0361,-75.0,100013808166,2025-03-31 15:59:51.184547
8289682743,10289653940,return_refund,2025-01-25 08:58:34,9654346498,749.008,-671.147,-671.147,0.0,0.0,0.0,0.0,136.853,-59.0,-749.0,100010394454,2025-03-31 15:59:51.184547
8309789746,10309761108,return_refund,2025-02-11 12:21:08,9660765600,599.004,-572.155,-572.155,0.0,109.445,-82.6,-599.0,0.0,0.0,0.0,100015182349,2025-03-31 15:59:51.184547
8316746755,10316718195,exchange,2025-02-13 18:23:14,9663059947,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100016602878,2025-03-31 15:59:51.184547
8287451027,10287422179,return_refund,2025-01-23 08:20:04,9653529570,999.002,-910.869,-910.869,0.0,182.531,-94.4,-999.0,0.0,0.0,0.0,100009836542,2025-03-31 15:59:51.184547
8310718520,10310689897,return_refund,2025-02-11 10:38:51,9661196782,949.001,-846.404,-846.404,0.0,0.0,0.0,0.0,173.396,-70.8,-949.0,100014990431,2025-03-31 15:59:51.184547
8298933430,10298904727,return_refund,2025-02-06 15:36:28,9657271016,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100013797627,2025-03-31 15:59:51.184547
8300700781,10300672084,exchange,2025-02-03 09:58:50,9657893073,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100013268366,2025-03-31 15:59:51.184547
8306370104,10306341425,exchange,2025-02-06 15:14:36,9659772409,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100014027381,2025-03-31 15:59:51.184547
8317979096,10317950547,return_refund,2025-02-17 12:07:22,9663405265,998.992,-910.869,-910.869,0.0,182.531,-94.4,-999.0,0.0,0.0,0.0,100016455709,2025-03-31 15:59:51.184547
8302898230,10302869537,return_refund,2025-02-03 08:37:07,9658614539,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100012995910,2025-03-31 15:59:51.184547
8321284741,10321256243,exchange,2025-02-16 13:21:34,9664620101,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100016656188,2025-03-31 15:59:51.184547
8294457806,10294429059,return_refund,2025-02-02 09:10:45,9656113132,649.005,-624.819,-624.819,0.0,118.581,-94.4,-649.0,0.0,0.0,0.0,100012780001,2025-03-31 15:59:51.184547
8304756353,10304727670,exchange,2025-02-06 16:34:47,9659189903,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100014004633,2025-03-31 15:59:51.184547
8300700783,10300672087,exchange,2025-02-03 09:58:50,9657893073,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100013310169,2025-03-31 15:59:51.184547
