order_release_id,customer_paid_amount,total_commission_plus_tcs_tds_deduction,total_logistics_deduction,vendor_payout_amount,source_file
8312052115,949.001,-173.397,-90.86,684.743,02-2025
8314870684,948.99,-173.395,-90.86,684.745,02-2025
8315637877,798.998,-145.989,-181.72,471.291,02-2025
8311390037,798.998,-145.989,-176.9764,476.0346,02-2025
8312431765,599.004,-109.445,-204.1164,285.4386,02-2025
8316758681,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8313100921,848.999,-155.125,-218.3,475.575,02-2025
8320897964,799.008,-145.989,-86.1164,566.8946,02-2025
8312831328,799.008,-145.989,-90.86,562.151,02-2025
8285676872,698.9960000000001,-127.718,-177.0,394.282,02-2025
8294505207,599.004,-109.445,-177.0,312.555,02-2025
8316458460,899.0,-164.26,-179.3364,555.4036,02-2025
8309399301,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8311945298,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8310399193,649.005,-118.581,-77.8564,452.5626,02-2025
8291365503,798.998,-145.989,-90.86,562.151,02-2025
8317965823,499.002,-91.174,-75.4964,332.3296,02-2025
8290722325,798.998,-145.989,-181.72,471.291,02-2025
8296800859,948.99,-173.396,-84.9364,690.6676,02-2025
8307471763,999.002,-182.531,-218.2764,598.1926000000001,02-2025
8310414877,798.998,-145.989,-86.1164,566.8946,02-2025
8311390495,699.0060000000001,-127.718,-79.0364,492.2456,02-2025
8289196711,798.998,-145.989,-176.9764,476.0346,02-2025
8298782900,999.002,-182.531,-218.3,598.1690000000001,02-2025
8305068110,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8314949207,798.998,-145.989,-89.09,563.9209999999999,02-2025
8297092176,998.992,-182.531,-92.0164,724.4526000000001,02-2025
8297740338,649.005,-118.581,-168.7164,361.7026,02-2025
8318338248,798.998,-145.989,-181.72,471.29100000000005,02-2025
8288055452,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8293543691,798.998,-145.989,-176.9764,476.0346,02-2025
8302193107,799.008,-145.989,-80.2164,572.7946,02-2025
8316924855,748.9970000000001,-136.853,-171.0764,441.0705999999999,02-2025
8290086996,799.008,-145.989,-84.96,568.0509999999999,02-2025
8293503438,798.998,-145.989,-86.1164,566.8946,02-2025
8312431762,599.004,-109.445,-142.1664,347.3886,02-2025
8287886944,599.004,-109.445,-96.76,392.795,02-2025
8322826828,899.01,-164.26,-89.6564,645.0836,02-2025
8290974028,998.992,-182.531,-93.1964,723.2726,02-2025
8291296219,798.998,-145.989,-176.9764,476.0346,02-2025
8298845656,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8316171339,899.01,-164.26,-83.7564,650.9836,02-2025
8316207538,599.004,-109.445,-76.6764,412.8786,02-2025
8303486782,948.99,-173.396,-89.6564,685.9476000000001,02-2025
8299132743,799.008,-145.989,-86.1164,566.8946,02-2025
8312951057,599.004,-109.446,-177.0,312.554,02-2025
8317605031,798.998,-145.989,-181.72,471.291,02-2025
8314349074,798.998,-145.989,-134.52,518.491,02-2025
8303702255,599.004,-109.446,-177.0,312.55400000000003,02-2025
8309420209,698.9960000000001,-127.717,-129.8,441.48300000000006,02-2025
8310472972,798.998,-145.989,-181.72,471.291,02-2025
8297992940,599.0039999999999,-109.445,-96.76,392.795,02-2025
8307904642,698.9960000000001,-127.718,-177.0,394.282,02-2025
8317830505,799.008,-145.989,-81.3964,571.6146,02-2025
8304683473,599.004,-109.445,-213.58,275.975,02-2025
8315631216,599.004,-109.446,-177.0,312.554,02-2025
8322150276,799.008,-145.989,-80.2164,572.7946,02-2025
8299483283,798.998,-145.989,-90.86,562.151,02-2025
8263209648,499.002,-91.174,-204.14,203.68600000000004,02-2025
8301205110,599.004,-109.445,-213.58,275.975,02-2025
8312271901,798.998,-145.989,-176.9764,476.0346,02-2025
8313279939,798.998,-145.989,-106.1764,546.8345999999999,02-2025
8320533358,848.999,-155.125,-88.4764,605.3986,02-2025
8299255379,999.002,-182.531,-218.3,598.1690000000001,02-2025
8314614829,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8322011709,799.008,-145.989,-90.86,562.151,02-2025
8304451673,599.004,-109.445,-76.6764,412.8786,02-2025
8316728016,499.002,-91.174,-75.4964,332.3296,02-2025
8309551885,798.998,-145.988,-134.52,518.492,02-2025
8316748453,848.999,-155.125,-101.48,592.395,02-2025
8317510965,649.005,-118.581,-168.7164,361.7026,02-2025
8303055814,799.008,-145.989,-80.2164,572.7946,02-2025
8310662146,999.002,-182.531,-181.72,634.749,02-2025
8261294624,499.002,-91.174,-204.14,203.68600000000004,02-2025
8289899623,899.0,-164.26,-90.86,643.88,02-2025
8293624579,698.9960000000001,-127.716,-129.8,441.484,02-2025
8317747388,749.0079999999999,-136.853,-86.14,526.0070000000001,02-2025
8318479449,799.008,-145.989,-81.3964,571.6146,02-2025
8290504295,799.008,-145.989,-80.2164,572.7946,02-2025
8296252725,798.998,-145.989,-90.86,562.151,02-2025
8301066667,499.002,-91.174,-204.14,203.68600000000004,02-2025
8306737164,798.998,-145.989,-86.1164,566.8946,02-2025
8310591543,599.0039999999999,-109.445,-87.32,402.235,02-2025
8298518958,499.002,-91.174,-77.88,329.946,02-2025
8309395053,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8318895486,798.998,-145.989,-176.9764,476.0346,02-2025
8314725205,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8297287566,949.001,-173.396,-83.7564,691.8476,02-2025
8295119415,848.999,-155.125,-218.3,475.575,02-2025
8294848580,799.008,-145.989,-80.2164,572.7946,02-2025
8307883143,798.998,-145.989,-129.7764,523.2346,02-2025
8293421313,798.998,-145.989,-86.1164,566.8946,02-2025
8296830244,799.008,-145.989,-80.2164,572.7946,02-2025
8299740002,599.0039999999999,-109.445,-87.2964,402.2586,02-2025
8311336745,999.002,-182.531,-218.3,598.169,02-2025
8283950283,798.998,-145.989,-181.72,471.291,02-2025
8297240904,798.998,-145.989,-181.72,471.291,02-2025
8301216795,798.998,-145.989,-84.3464,568.6646,02-2025
8304390411,599.0039999999999,-109.445,-87.2964,402.2586,02-2025
8313231377,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8313988476,698.9960000000001,-127.718,-86.14,485.142,02-2025
8278128461,798.998,-145.989,-181.72,471.291,02-2025
8290075775,599.004,-109.445,-88.5,401.055,02-2025
8291527931,798.998,-145.989,-89.09,563.9209999999999,02-2025
8296539857,799.008,-145.989,-86.1164,566.8946,02-2025
8302833625,949.001,-173.396,-90.86,684.744,02-2025
8308042971,798.998,-145.989,-181.72,471.291,02-2025
8319577495,698.9960000000001,-127.718,-122.6964,448.58560000000006,02-2025
8282771237,712.005,-130.094,-177.0,404.90600000000006,02-2025
8306338487,798.998,-145.989,-181.72,471.291,02-2025
8311319827,499.002,-91.174,-75.4964,332.3296,02-2025
8291328700,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8298285210,798.998,-145.989,-90.86,562.151,02-2025
8298446933,649.005,-118.581,-168.7164,361.7026,02-2025
8313108167,649.005,-118.581,-177.0,353.419,02-2025
8315917582,599.004,-109.445,-87.2964,402.2586,02-2025
8287598734,798.998,-145.988,-90.86,562.152,02-2025
8297487259,949.001,-173.397,-134.52,641.0830000000001,02-2025
8303363690,798.998,-145.989,-181.72,471.2910000000001,02-2025
8307511881,798.998,-145.987,-90.86,562.153,02-2025
8293816653,798.998,-145.989,-181.72,471.291,02-2025
8307883147,798.998,-145.989,-176.9764,476.0346,02-2025
8313279942,798.998,-145.989,-134.52,518.491,02-2025
8315087422,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8321663923,799.008,-145.989,-90.86,562.151,02-2025
8289614383,798.998,-145.989,-176.9764,476.0346,02-2025
8314662002,599.004,-109.445,-87.2964,402.2586,02-2025
8284650707,798.998,-145.989,-90.86,562.151,02-2025
8297118906,599.004,-109.445,-87.2964,402.2586,02-2025
8291979285,899.0,-164.26,-218.3,516.44,02-2025
8304313124,649.005,-118.581,-168.7164,361.7026,02-2025
8322478846,948.99,-173.396,-84.96,690.6440000000001,02-2025
8287317454,999.002,-182.532,-181.72,634.7479999999999,02-2025
8310099537,948.99,-173.396,-89.6564,685.9476000000001,02-2025
8320151476,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8290974030,799.008,-145.989,-81.9864,571.0246,02-2025
8297919132,848.999,-155.125,-214.7364,479.1386,02-2025
8316653947,599.004,-109.445,-76.6764,412.8786,02-2025
8287364592,949.001,-173.396,-181.72,593.8840000000001,02-2025
8295664396,949.001,-173.396,-181.72,593.884,02-2025
8314831383,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8320540688,798.998,-145.989,-90.86,562.151,02-2025
8300967712,599.0039999999999,-109.445,-87.32,402.235,02-2025
8311376420,799.008,-145.989,-86.14,566.871,02-2025
8309307093,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8311015112,798.998,-145.989,-181.72,471.291,02-2025
8276784753,798.998,-145.989,-176.9764,476.0346,02-2025
8298749796,798.998,-145.989,-129.7764,523.2346,02-2025
8316326839,799.008,-145.989,-90.86,562.151,02-2025
8320251033,499.002,-91.174,-75.4964,332.3296,02-2025
8301392765,899.0,-164.26,-218.3,516.44,02-2025
8285891673,798.998,-145.989,-181.72,471.291,02-2025
8286622115,798.998,-145.989,-176.9764,476.0346,02-2025
8307125916,599.004,-109.445,-167.5364,322.0186,02-2025
8307137051,848.999,-155.125,-214.7364,479.1386,02-2025
8308464538,899.0,-164.26,-215.9164,518.8235999999999,02-2025
8297434588,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8304351249,798.998,-145.989,-181.72,471.291,02-2025
8293323771,999.002,-182.531,-218.3,598.1690000000001,02-2025
8300484494,798.998,-145.989,-176.9764,476.0346,02-2025
8297068847,599.004,-109.445,-213.58,275.975,02-2025
8298007818,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8318940778,798.998,-145.989,-129.7764,523.2346,02-2025
8285548784,599.004,-109.445,-86.14,403.415,02-2025
8286244186,899.0,-164.26,-179.3364,555.4036,02-2025
8317633034,599.004,-109.445,-167.5364,322.0186,02-2025
8296800857,948.99,-173.396,-85.5264,690.0776000000001,02-2025
8318423620,798.998,-145.989,-90.86,562.151,02-2025
8304464180,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8321774336,698.9960000000001,-127.717,-81.42,489.863,02-2025
8298407369,649.005,-118.581,-177.0,353.41900000000004,02-2025
8306674503,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8296007014,799.008,-145.989,-84.96,568.0509999999999,02-2025
8293626951,798.998,-145.989,-176.9764,476.0346,02-2025
8297975601,899.0,-164.26,-88.4764,646.2636,02-2025
8285795120,698.9960000000001,-127.718,-177.0,394.2819999999999,02-2025
8298307237,949.001,-173.396,-90.86,684.744,02-2025
8298468859,798.998,-145.989,-181.72,471.291,02-2025
8286210806,999.002,-182.531,-181.6964,634.7726,02-2025
8287983630,698.9960000000001,-127.717,-84.37,486.913,02-2025
8322768783,799.008,-145.989,-80.2164,572.7946,02-2025
8290359196,599.004,-109.445,-204.1164,285.4386,02-2025
8308003222,599.004,-109.447,-177.0,312.553,02-2025
8318605094,948.99,-173.396,-83.7564,691.8476,02-2025
8317356618,699.0060000000001,-127.716,-81.42,489.8640000000001,02-2025
8289972785,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8301400242,599.004,-109.445,-204.1164,285.4386,02-2025
8297253984,998.992,-182.531,-90.8364,725.6326,02-2025
8307900017,599.004,-109.445,-204.1164,285.4386,02-2025
8310061707,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8310799690,599.004,-109.445,-213.58,275.975,02-2025
8283937667,798.998,-145.989,-176.9764,476.0346,02-2025
8292195167,798.998,-145.989,-181.72,471.291,02-2025
8283958294,848.999,-155.125,-218.3,475.575,02-2025
8300553302,798.998,-145.989,-90.86,562.151,02-2025
8309312613,799.008,-145.989,-80.2164,572.7946,02-2025
8312530028,798.998,-145.989,-181.72,471.291,02-2025
8312879285,599.0039999999999,-109.445,-213.58,275.975,02-2025
8302668747,599.004,-109.445,-96.76,392.795,02-2025
8289194424,649.005,-118.581,-168.7164,361.7026,02-2025
8293816651,798.998,-145.989,-134.52,518.491,02-2025
8309656415,799.008,-145.989,-181.72,471.291,02-2025
8319461167,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8287258951,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8298252486,999.002,-182.531,-101.48,714.989,02-2025
8294899633,799.008,-145.989,-90.86,562.151,02-2025
8313064721,599.0039999999999,-109.445,-80.24,409.315,02-2025
8315769251,798.998,-145.989,-90.86,562.151,02-2025
8295268540,848.999,-155.125,-214.7364,479.1386,02-2025
8297686074,698.9960000000001,-127.717,-86.14,485.143,02-2025
8310731464,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8296579136,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8305632940,799.008,-145.989,-90.86,562.151,02-2025
8286178306,649.005,-118.582,-177.0,353.418,02-2025
8299471104,798.998,-145.989,-181.72,471.291,02-2025
8297284350,798.998,-145.989,-134.52,518.491,02-2025
8297429848,798.998,-145.989,-176.9764,476.0346,02-2025
8285722416,798.998,-145.989,-176.9764,476.0346,02-2025
8296492266,798.998,-145.989,-134.52,518.491,02-2025
8297752930,649.006,-118.581,-71.9564,458.4626,02-2025
8313653689,599.004,-109.445,-204.1164,285.4386,02-2025
8316221214,499.002,-91.174,-75.4964,332.3296,02-2025
8318479451,798.998,-145.989,-176.9764,476.0346,02-2025
8320703431,599.0039999999999,-109.445,-88.5,401.055,02-2025
8307548511,599.0039999999999,-109.446,-96.76,392.794,02-2025
8308458293,599.004,-109.445,-204.1164,285.4386,02-2025
8323286897,899.01,-164.26,-93.22,641.52,02-2025
8297391236,649.005,-118.581,-168.7164,361.7026,02-2025
8320884086,798.998,-145.989,-84.96,568.0509999999999,02-2025
8298933430,599.004,-109.445,-204.1164,285.4386,02-2025
8308828509,599.004,-109.445,-177.0,312.555,02-2025
8309520121,599.004,-109.445,-204.1164,285.4386,02-2025
8289430327,999.002,-182.533,-218.3,598.167,02-2025
8293885732,848.999,-155.124,-218.3,475.576,02-2025
8295605070,999.002,-182.531,-181.6964,634.7726,02-2025
8298072150,599.0039999999999,-109.445,-87.32,402.235,02-2025
8298609428,798.998,-145.989,-90.86,562.1510000000001,02-2025
8299948583,699.0060000000001,-127.717,-80.24,491.043,02-2025
8318542426,848.999,-155.125,-218.3,475.5749999999998,02-2025
8318752196,999.002,-182.531,-218.2764,598.1926000000001,02-2025
8317979096,998.992,-182.531,-181.6964,634.7726,02-2025
8318290715,799.008,-145.989,-181.72,471.291,02-2025
8309068434,599.004,-109.447,-213.58,275.9729999999999,02-2025
8315349145,599.004,-109.445,-213.58,275.975,02-2025
8302154765,649.005,-118.581,-168.7164,361.7026,02-2025
8303319692,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8304215849,949.001,-173.395,-181.72,593.885,02-2025
8307742242,798.998,-145.989,-90.86,562.151,02-2025
8322548292,799.008,-145.989,-84.96,568.0509999999999,02-2025
8292005629,749.0079999999999,-136.853,-80.24,531.907,02-2025
8293363891,999.002,-182.531,-101.48,714.989,02-2025
8296752391,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8300749539,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8308506867,798.998,-145.989,-86.1164,566.8946,02-2025
8281427186,698.9960000000001,-127.718,-177.0,394.2819999999999,02-2025
8319608204,599.0039999999999,-109.445,-72.5464,417.0086,02-2025
8289834480,599.004,-109.445,-70.7764,418.7786,02-2025
8296262245,799.008,-145.989,-80.2164,572.7946,02-2025
8303618300,798.998,-145.989,-181.72,471.291,02-2025
8288108273,599.004,-109.445,-86.14,403.415,02-2025
8293217925,799.008,-145.989,-80.2164,572.7946,02-2025
8290304699,799.008,-145.989,-80.2164,572.7946,02-2025
8313254389,599.004,-109.445,-87.2964,402.2586,02-2025
8299466546,798.998,-145.989,-90.86,562.151,02-2025
8300347029,798.998,-145.989,-176.9764,476.0346,02-2025
8308705111,949.001,-173.395,-90.86,684.745,02-2025
8285676890,575.001,-105.061,-129.8,340.13899999999995,02-2025
8294559079,798.998,-145.989,-176.9764,476.0346,02-2025
8298727646,948.99,-173.396,-89.6564,685.9476000000001,02-2025
8299995304,899.01,-164.26,-99.0964,635.6436,02-2025
8289098874,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8313935727,798.998,-145.989,-90.86,562.151,02-2025
8287983631,698.9960000000001,-127.717,-86.14,485.143,02-2025
8293067427,798.998,-145.989,-181.72,471.291,02-2025
8318906263,499.002,-91.174,-192.3164,215.50960000000003,02-2025
8311208766,599.004,-109.446,-213.58,275.97399999999993,02-2025
8319435237,599.004,-109.445,-76.6764,412.8786,02-2025
8287566586,798.998,-145.989,-86.1164,566.8946,02-2025
8292299332,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8293586541,599.004,-109.445,-167.5364,322.0186,02-2025
8287756560,899.0,-164.26,-181.72,553.02,02-2025
8305646951,798.998,-145.989,-176.9764,476.0346,02-2025
8309119864,798.998,-145.989,-181.72,471.291,02-2025
8318479448,799.008,-145.989,-81.9864,571.0246,02-2025
8322429254,799.008,-145.989,-86.1164,566.8946,02-2025
8299048821,599.0039999999999,-109.445,-80.24,409.315,02-2025
8282078977,798.998,-145.989,-181.72,471.2910000000001,02-2025
8293166965,998.992,-182.531,-92.0164,724.4526000000001,02-2025
8300939141,698.9960000000001,-127.717,-177.0,394.283,02-2025
8311905393,798.998,-145.989,-90.86,562.151,02-2025
8319386835,948.99,-173.396,-83.7564,691.8476,02-2025
8303444004,798.998,-145.989,-80.2164,572.7946,02-2025
8311172464,748.9970000000001,-136.854,-84.37,527.7760000000001,02-2025
8311464776,649.005,-118.582,-86.14,444.278,02-2025
8315340053,999.002,-182.532,-90.86,725.6080000000001,02-2025
8291049539,799.008,-145.989,-84.96,568.0509999999999,02-2025
8292485247,798.998,-145.989,-181.72,471.291,02-2025
8290675624,798.998,-145.988,-90.86,562.1519999999999,02-2025
8320860497,998.992,-182.531,-92.0164,724.4526000000001,02-2025
8281256170,1549.005,-282.471,-189.9564,1076.5726,02-2025
8299152619,949.001,-173.396,-90.86,684.7440000000001,02-2025
8303811770,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8316875367,799.008,-145.985,-80.2164,572.7786,02-2025
8285546197,899.0,-164.26,-90.86,643.8799999999999,02-2025
8298179000,599.004,-109.445,-213.58,275.975,02-2025
8306810153,499.002,-91.174,-192.3164,215.50960000000003,02-2025
8310702065,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8310774981,848.999,-155.125,-214.7364,479.1386,02-2025
8294322526,599.0039999999999,-109.445,-213.58,275.975,02-2025
8322707651,799.008,-145.989,-89.09,563.921,02-2025
8286284099,599.004,-109.445,-177.0,312.555,02-2025
8316570952,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8293893248,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8295238860,799.008,-145.989,-81.3964,571.6146,02-2025
8294857558,848.999,-155.125,-214.7364,479.1386,02-2025
8287059736,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8288479935,599.004,-109.445,-177.0,312.555,02-2025
8302456863,999.002,-182.531,-181.6964,634.7726,02-2025
8314827656,798.998,-145.989,-176.9764,476.0346,02-2025
8316505993,798.998,-145.989,-90.86,562.1510000000001,02-2025
8287858413,798.998,-145.989,-181.72,471.291,02-2025
8306370916,949.001,-173.396,-90.86,684.744,02-2025
8316399158,799.008,-145.989,-80.2164,572.7946,02-2025
8287154024,798.998,-145.989,-181.72,471.291,02-2025
8300913270,798.998,-145.989,-86.1164,566.8946,02-2025
8291389949,799.008,-145.989,-80.2164,572.7946,02-2025
8314208481,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8284483096,798.998,-145.989,-181.72,471.291,02-2025
8293405041,798.998,-145.989,-176.9764,476.0346,02-2025
8299085872,798.998,-145.989,-90.86,562.151,02-2025
8306226893,649.005,-118.581,-129.8,400.619,02-2025
8316104397,599.004,-109.445,-204.1164,285.4386,02-2025
8307352465,948.99,-173.396,-90.86,684.7439999999999,02-2025
8266561448,735.0,-134.295,-177.0,423.705,02-2025
8306833472,798.998,-145.989,-176.9764,476.0346,02-2025
8322388369,799.008,-145.989,-90.86,562.151,02-2025
8295685463,949.001,-173.396,-181.72,593.884,02-2025
8291304977,949.001,-173.396,-181.72,593.884,02-2025
8311445156,499.002,-91.175,-77.88,329.94499999999994,02-2025
8316612241,799.008,-145.989,-81.3964,571.6146,02-2025
8297892269,599.0039999999999,-109.445,-86.14,403.415,02-2025
8286024332,599.004,-109.445,-204.1164,285.4386,02-2025
8297006430,799.008,-145.989,-84.96,568.0509999999999,02-2025
8318355166,899.0,-164.26,-99.0964,635.6436,02-2025
8302739340,649.005,-118.581,-177.0,353.419,02-2025
8315968521,599.004,-109.445,-204.1164,285.4386,02-2025
8291639524,899.0,-164.26,-88.4764,646.2636,02-2025
8311250940,599.004,-109.445,-70.7764,418.7786,02-2025
8293309598,799.008,-145.989,-80.2164,572.7946,02-2025
8316241908,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8281487675,649.005,-118.581,-77.8564,452.5626,02-2025
8290281483,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8295884408,798.998,-145.989,-181.72,471.29100000000005,02-2025
8310669652,949.001,-173.395,-90.86,684.745,02-2025
8285281873,712.005,-130.093,-129.8,452.107,02-2025
8298972240,798.998,-145.989,-181.72,471.291,02-2025
8313570357,798.998,-145.989,-90.86,562.151,02-2025
8322135426,599.004,-109.447,-213.58,275.973,02-2025
8285756273,799.008,-145.989,-89.09,563.9209999999999,02-2025
8288617970,798.998,-145.989,-176.9764,476.0346,02-2025
8292015811,798.998,-145.989,-181.72,471.291,02-2025
8300282075,899.0,-164.26,-153.9664,580.7736,02-2025
8306548082,599.004,-109.445,-70.7764,418.7786,02-2025
8304143504,949.001,-173.396,-181.72,593.884,02-2025
8291485882,798.998,-145.989,-90.86,562.151,02-2025
8312275483,599.0039999999999,-109.446,-96.76,392.794,02-2025
8281945573,798.998,-145.989,-176.9764,476.0346,02-2025
8286371853,599.004,-109.445,-177.0,312.555,02-2025
8312799967,948.99,-173.395,-84.96,690.6450000000001,02-2025
8319546964,599.004,-109.447,-96.76,392.793,02-2025
8293743275,799.008,-145.987,-84.96,568.053,02-2025
8295506301,798.998,-145.989,-129.7764,523.2346,02-2025
8299432467,798.998,-145.989,-181.72,471.291,02-2025
8307186886,599.004,-109.445,-71.9564,417.5986,02-2025
8317718843,798.998,-145.989,-129.7764,523.2346,02-2025
8285037551,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8304054875,899.0,-164.26,-215.9164,518.8235999999999,02-2025
8311990018,948.99,-173.396,-90.86,684.744,02-2025
8313993087,798.998,-145.989,-86.1164,566.8946,02-2025
8298467968,798.998,-145.989,-181.72,471.291,02-2025
8320197516,798.998,-145.989,-86.1164,566.8946,02-2025
8296184397,948.99,-173.396,-83.7564,691.8476,02-2025
8305917528,798.998,-145.989,-80.2164,572.7946,02-2025
8286750109,757.995,-138.498,-181.72,437.782,02-2025
8296699897,798.998,-145.987,-90.86,562.153,02-2025
8297351291,599.004,-109.446,-213.58,275.97399999999993,02-2025
8320692480,599.0039999999999,-109.445,-87.32,402.235,02-2025
8312154683,948.99,-173.395,-84.96,690.645,02-2025
8302788080,798.998,-145.989,-176.9764,476.0346,02-2025
8307493172,798.998,-145.989,-176.9764,476.0346,02-2025
8285733860,949.001,-173.395,-90.86,684.745,02-2025
8293880336,899.0,-164.26,-218.3,516.44,02-2025
8291527933,798.998,-145.989,-90.86,562.1510000000001,02-2025
8294213049,649.005,-118.582,-86.14,444.278,02-2025
8298969374,599.004,-109.445,-204.1164,285.4386,02-2025
8293186515,798.998,-145.989,-86.1164,566.8946,02-2025
8316631785,649.005,-118.581,-168.7164,361.7026,02-2025
8289166319,499.002,-91.174,-77.88,329.946,02-2025
8294566202,599.004,-109.445,-86.14,403.415,02-2025
8295268517,798.998,-145.989,-176.9764,476.0346,02-2025
8296311093,798.998,-145.989,-90.86,562.151,02-2025
8296602349,799.008,-145.989,-86.1164,566.8946,02-2025
8285067075,798.998,-145.988,-181.72,471.2920000000001,02-2025
8296286873,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8308629500,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8283373736,727.9970000000001,-133.015,-177.0,417.98500000000007,02-2025
8307793343,599.004,-109.445,-86.14,403.415,02-2025
8291291145,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8319454875,799.008,-145.989,-80.2164,572.7946,02-2025
8286247388,798.998,-145.989,-181.72,471.291,02-2025
8293625244,599.004,-109.445,-213.58,275.975,02-2025
8290257745,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8314017061,649.006,-118.581,-86.14,444.279,02-2025
8296741055,748.9970000000001,-136.853,-171.0764,441.0705999999999,02-2025
8299106862,649.005,-118.581,-177.0,353.419,02-2025
8319763256,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8308702489,599.004,-109.447,-86.14,403.413,02-2025
8283703023,798.998,-145.989,-84.3464,568.6646,02-2025
8284771552,599.004,-109.445,-213.58,275.975,02-2025
8301130319,949.001,-173.396,-181.72,593.884,02-2025
8306594866,599.0039999999999,-109.445,-87.2964,402.2586,02-2025
8319572029,748.9970000000001,-136.853,-171.0764,441.0705999999999,02-2025
8322707655,799.008,-145.989,-90.86,562.151,02-2025
8306537746,899.0,-164.26,-215.9164,518.8235999999999,02-2025
8302045706,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8301585153,799.008,-145.989,-80.2164,572.7946,02-2025
8312805428,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8288117681,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8307690337,499.002,-91.174,-204.14,203.68600000000004,02-2025
8317801081,948.99,-173.396,-83.7564,691.8476,02-2025
8287733535,899.0,-164.26,-86.7064,648.0336,02-2025
8318479450,799.008,-145.989,-80.2164,572.7946,02-2025
8287504515,798.998,-145.989,-176.9764,476.0346,02-2025
8315433298,599.0039999999999,-109.445,-79.0364,410.5186,02-2025
8286905511,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8298424577,599.004,-109.445,-204.1164,285.4386,02-2025
8307524926,999.002,-182.531,-218.2764,598.1926000000001,02-2025
8286908929,712.005,-130.092,-83.485,498.423,02-2025
8294254891,848.999,-155.125,-214.7364,479.1386,02-2025
8316159383,599.004,-109.445,-213.58,275.975,02-2025
8298206824,599.004,-109.445,-204.1164,285.4386,02-2025
8309770961,599.004,-109.445,-87.2964,402.2586,02-2025
8315127852,649.006,-118.581,-86.14,444.2790000000001,02-2025
8323833377,699.0060000000001,-127.718,-80.24,491.042,02-2025
8320760217,798.998,-145.989,-83.4614,569.5495999999999,02-2025
8289311498,649.005,-118.581,-168.7164,361.7026,02-2025
8309420212,698.9960000000001,-127.717,-177.0,394.283,02-2025
8311517031,599.004,-109.446,-96.76,392.794,02-2025
8319949838,949.001,-173.395,-90.86,684.745,02-2025
8322012555,799.008,-145.989,-90.86,562.151,02-2025
8311740316,798.998,-145.989,-181.72,471.291,02-2025
8314856284,599.004,-109.446,-86.14,403.41399999999993,02-2025
8287376826,899.0,-164.26,-181.72,553.02,02-2025
8294017445,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8296843708,749.0079999999999,-136.853,-74.3164,537.8305999999999,02-2025
8299146985,799.008,-145.989,-84.96,568.0509999999999,02-2025
8321794929,798.998,-145.989,-181.72,471.291,02-2025
